place_id,name,lat,lng,transport_id,transport_name,transport_type,transport_lat,transport_lng,distance_gym_transport
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJzeSHI5Y_TEYRvS1lNywDha8,Nørreport Aarhus (Letbane),transit_station,56.1616765,10.2117296,55
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJMUeUOpY_TEYRpn0WC0E2hL8,Nørreport Aarhus (Letbane),transit_station,56.1615709,10.2115008,69
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJLXXUGZY_TEYRTR-vwbdg9Ck,Nørreport/Nørregade (Aarhus Kom),transit_station,56.16174,10.2107493,81
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJL13d8b0_TEYRNisIjVCPHqU,Nørreport/Nørrebrogade (Aarhus Kom),transit_station,56.1628804,10.2108335,99
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJE_EvN5Y_TEYRhHtlnODLXwQ,Nørreport (Aarhus Kom),transit_station,56.16121039999999,10.2116183,108
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJ0TTbFpY_TEYRbqxzQQ-dt6c,Nørreport/Hjelmensgade (Aarhus Kom),transit_station,56.1614116,10.2103364,124
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJdzZDe70_TEYRR7602yaF2pk,Andelsboligforeningen Helgenæsgade 3,transit_station,56.1623848,10.2142615,155
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJ10L4bZY_TEYRapmVGu8CL3A,Nørregade (Aarhus Kom),transit_station,56.1606834,10.2094601,220
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJfX4TE70_TEYR05GqwRE1Jkk,Østbanetorvet (Aarhus Kom),transit_station,56.1634682,10.2150227,247
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJdbepW70_TEYRKbDcHApxCHc,Østbanetorvet (Letbane),transit_station,56.16238949999999,10.2159871,261
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJUQLNFb0_TEYRoCsLm3qs6_A,Østbanetorvet (Aarhus Kom),transit_station,56.16361629999999,10.2154944,280
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJvVGISL0_TEYRocuQ11hyBAk,Østbanetorvet (Letbane),transit_station,56.1630392,10.2166195,315
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJRaxiPL4_TEYRipHvyfMhsEo,Ejerforeningen Høegh-Guldbergs Gade 63,transit_station,56.16347189999999,10.2070324,330
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJ595uO70_TEYRPTmjdspttEQ,I/S Nørregade 18 Hirtshals,transit_station,56.1638773,10.2164508,346
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJYTJZOZc_TEYRun3wetbVNbc,Navitas/Kystvejen (Aarhus Kom),transit_station,56.15913390000001,10.213672,358
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJ07ZbyZU_TEYRmE9DRhxw1Bo,Nørre Allé (Aarhus Kom),transit_station,56.160208,10.2066112,389
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJ36CJhr4_TEYRdZXs-lWqPCY,AUH Nørrebrogade/Nørre Boulevard (Aarhus Kom),transit_station,56.1655167,10.2095476,398
ChIJDWMnhr0_TEYRrn3iQBXXngw,PureGym Arhus,56.1621709,10.2117979,ChIJUffvhb4_TEYRfADm8KbGrVY,AUH Nørrebrogade/Nørre Boulevard (Aarhus Kom),transit_station,56.16563509999999,10.2093903,414
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJTWGd2JI_TEYRo4h0FWThlDg,Clausen & Kibsgaard ApS,bus_station,56.1548161,10.1992925,261
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJT2hLbZM_TEYRBtTDlFtDCqY,Andelsboligforeningen Møllegade 4,bus_station,56.15603759999999,10.2013698,448
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJTWGd2JI_TEYRo4h0FWThlDg,Clausen & Kibsgaard ApS,transit_station,56.1548161,10.1992925,261
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJ_zQCAe0_TEYRbt_aasnLdqo,Skovgaardsgade/Carl Blochs Gade (Aarhus Kom),transit_station,56.15501870000001,10.1941483,289
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJkzmoqO0_TEYRKDgdMl0rYTA,Skovgaardsgade/Carl Blochs Gade (Aarhus Kom),transit_station,56.15459610000001,10.1932498,293
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJEXGRLZM_TEYRcWdOJC5Qu2I,Mølleparken/Thorvaldsensgade (Aarhus Kom),transit_station,56.1554975,10.1985263,307
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJr4j_zew_TEYRUhGfA4PU7so,Mølleparken/Thorvaldsensgade (Aarhus Kom),transit_station,56.155631,10.1977254,308
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJS83RE40_TEYRAxOekdN6v3M,Søgade/Frederiks Allé (Aarhus Kom),transit_station,56.150273,10.1989271,320
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJzzt7Go0_TEYR01i2Qh625lc,Søgade/Frederiks Allé (Aarhus Kom),transit_station,56.1498524,10.198753,360
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJ2cz0CfI_TEYRpD1ypJRSlEs,Thomas Koppels Gade/S. Frichs Vej (Aarhus Kom),transit_station,56.1526292,10.1903554,405
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJoX5pDJI_TEYR-2Op8jVyPv8,Park Allé/Rådhuset (Aarhus Kom),transit_station,56.1517057,10.2031412,413
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJ4QGMCZI_TEYRNQbbP49lyUE,Park Allé/Rådhuset (Aarhus Kom),transit_station,56.1517296,10.2034478,430
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJT2hLbZM_TEYRBtTDlFtDCqY,Andelsboligforeningen Møllegade 4,transit_station,56.15603759999999,10.2013698,448
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJBdAr7I0_TEYRmXECLoBEMqE,Park Allé/Banegårdspladsen (Aarhus Kom),transit_station,56.1507636,10.202999,450
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJAQnFO5I_TEYRWUgcM3ylwuc,H. H. Seedorffs Stræde (Aarhus Kom),transit_station,56.153457,10.2041457,457
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJGdEE740_TEYRMoF2aAyQXyg,Park Allé/Banegårdspladsen (Aarhus Kom),transit_station,56.1507157,10.2033034,469
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJ6zAJwo0_TEYRBe5vXcDGGlQ,Aarhus Banegårdsplads/M. P. Bruuns Gade,transit_station,56.1502344,10.202902,479
ChIJoTBOUu0_TEYRJAWilGhfk2c,PureGym Arhus,56.15290390000001,10.1968579,ChIJD4RpMJI_TEYRG-W59c8uz00,H. H. Seedorffs Stræde (Aarhus Kom),transit_station,56.1537319,10.2045246,485
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJ0UAFUIk_TEYRsIouwaBKg40,Andelsboligforeningen Odensegade 17 Århus,bus_station,56.14530000000001,10.203383,278
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJB8uTB4w_TEYRWo2EMd7vNSQ,Ejerforeningen Skt. Pauls Gade 19 / Bülowsgade 50,bus_station,56.146171,10.2019,319
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJff_7cow_TEYRIOTNEMrcmUk,Montanagade 29a v/Steen Andersen & Ole Schmidt,bus_station,56.146764,10.200725,373
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJ_T7OuY4_TEYRwSUQ3EJ28ns,Ejerforeningen Skt. Pauls Gade 7a,bus_station,56.1466202,10.2047004,444
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJUas0tYo_TEYR8NSjvztVJDI,Ejerforeningen Chr. Wærums Gade 23 8000 Århus C,bus_station,56.142506,10.193125,466
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJG_3Bl4s_TEYRKb-vzvpZf6A,Ingerslevs Plads/Odensegade (Aarhus Kom),transit_station,56.1449854,10.199358,187
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJNWMFl4s_TEYRT9FYbBfjcHc,Ingerslevs Plads/Odensegade (Aarhus Kom),transit_station,56.14511899999999,10.1994748,198
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJL1KAvIk_TEYR4iE6RD3YGYM,Marselis Boulevard/Dalgas Avenue (Aarhus Kom),transit_station,56.14226439999999,10.2038119,246
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJT7GB6ok_TEYR0IYbA5baQZs,Dalgas Avenue/Marselis Boulevard (Aarhus Kom),transit_station,56.1416248,10.2030516,258
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJuYq7u4k_TEYRtcAMBEf8zaE,Marselis Boulevard/Dalgas Avenue (Aarhus Kom),transit_station,56.14203810000001,10.2039818,269
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJ0UAFUIk_TEYRsIouwaBKg40,Andelsboligforeningen Odensegade 17 Århus,transit_station,56.14530000000001,10.203383,278
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJB8uTB4w_TEYRWo2EMd7vNSQ,Ejerforeningen Skt. Pauls Gade 19 / Bülowsgade 50,transit_station,56.146171,10.2019,319
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJyy8bxYk_TEYR_ti6RTYJ6Dk,Marselis Boulevard/Dalgas Avenue (Aarhus Kom),transit_station,56.1411062,10.2037113,328
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJaeU1PIs_TEYR7xV04IzOIXM,Skt. Lukas Kirke/Ingerslevs Blvd. (Aarhus Kom),transit_station,56.14482460000001,10.1957623,330
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJDb-cUok_TEYRzVrzgZ1Oe7A,Skt. Pauls Kirkeplads (Aarhus Kom),transit_station,56.1458609,10.2035702,334
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJdcdAS4k_TEYRjpRc8hNrxYE,Skt. Pauls Kirkeplads (Aarhus Kom),transit_station,56.1458447,10.2043101,362
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJff_7cow_TEYRIOTNEMrcmUk,Montanagade 29a v/Steen Andersen & Ole Schmidt,transit_station,56.146764,10.200725,373
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJj9BNKYs_TEYRcD7OF_OaM7o,Skt. Lukas Kirke/Ingerslevs Blvd. (Aarhus Kom),transit_station,56.1442517,10.1943939,387
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJ_T7OuY4_TEYRwSUQ3EJ28ns,Ejerforeningen Skt. Pauls Gade 7a,transit_station,56.1466202,10.2047004,444
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJUas0tYo_TEYR8NSjvztVJDI,Ejerforeningen Chr. Wærums Gade 23 8000 Århus C,transit_station,56.142506,10.193125,466
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJMeSZZnVATEYRfQuExFboIww,Stadion Allé/Søndre Ringgade (Aarhus Kom),transit_station,56.1405988,10.1948922,466
ChIJOc0ZyIs_TEYRgP6ACXzgFPE,PureGym Arhus,56.1434206,10.2004355,ChIJl7Q7cHVATEYRj2-LbEv_cu4,Stadion Allé/Marselis Boulevard (Aarhus Kom),transit_station,56.14018960000001,10.1953945,477
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJL3JPFbo_TEYRC1ZfK1gCips,Ejerforeningen Otte Ruds Gade 44a - B,bus_station,56.172007,10.2149275,202
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJ09wkb7c_TEYRUtl70aX0Wgo,E/F Olfert Fischersgade 3 & 5,bus_station,56.1744,10.211107,414
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJKYzpg7k_TEYRjaF28V2CKkg,Niels Juels Gade/Aldersrovej (Aarhus Kom),transit_station,56.1709487,10.2118122,49
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJ155KYrk_TEYRtc6H55hQmdU,Trøjborgvej/Larsen-Ledets Gade (Aarhus Kom),transit_station,56.1697189,10.2116929,128
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJL3JPFbo_TEYRC1ZfK1gCips,Ejerforeningen Otte Ruds Gade 44a - B,transit_station,56.172007,10.2149275,202
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJS76QqLs_TEYRmO-i-jA_5NM,Niels Juels Gade/Tordenskjoldsgade (Aarhus Kom),transit_station,56.16969750000001,10.2157026,230
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJZ_MLqLs_TEYRJ-WGQu7_fzM,Niels Juels Gade/Tordenskjoldsgade (Aarhus Kom),transit_station,56.16965030000001,10.2159266,245
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJFSvm5rk_TEYR9qMdttvLliQ,Trøjborg Centret/Nordre Ringgade (Aarhus Kom),transit_station,56.17307220000001,10.2115086,264
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJPavOxLk_TEYRLRLbV3Y4P5U,Trøjborg Centret/Nordre Ringgade (Aarhus Kom),transit_station,56.1728852,10.2104235,269
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJuamUUbk_TEYRc0l8Ayye-UI,AUH Nørrebrogade/Peter Sabroes Gade (Aarhus Kom),transit_station,56.16838249999999,10.2105235,294
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJgS_QZLo_TEYR-_kIlb2wkBI,Herluf Trolles Gade/Tordenskjoldsgade (Aarhus Kom),transit_station,56.17237739999999,10.2163833,298
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJpZVgY7o_TEYRjWrbjqYE53o,Herluf Trolles Gade/Tordenskjoldsgade (Aarhus Kom),transit_station,56.1723037,10.2165742,303
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJj7Sl2Lk_TEYRMAYLMRd-SM4,Trøjborg Centret/Aldersrovej (Aarhus Kom),transit_station,56.1735556,10.2107829,328
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJLYNq2Lk_TEYRn466Z5TD0XA,Trøjborg Centret/Aldersrovej (Aarhus Kom),transit_station,56.1735226,10.2104758,332
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJAYZurb4_TEYRhq4uD7oWPUQ,AUH Nørrebrogade/Peter Sabroes Gade (Aarhus Kom),transit_station,56.16786369999999,10.2102817,353
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJ09wkb7c_TEYRUtl70aX0Wgo,E/F Olfert Fischersgade 3 & 5,transit_station,56.1744,10.211107,414
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJW4ont7A_TEYR_lL1fcgMGJI,Skovvangsvej/Nordre Ringgade (Aarhus Kom),transit_station,56.17438139999999,10.2145298,421
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJ8aeatrA_TEYRiYRmYz3zvxA,Skovvangsvej/Nordre Ringgade (Aarhus Kom),transit_station,56.1744728,10.2143716,428
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJ94GDhMc_TEYRoQJB9d9ijIg,Aarhus Universitet/Nordre Ringgade,transit_station,56.171612,10.2054589,449
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJhRjP1b4_TEYRA-_5spP2Wr4,Universitetsparken/Nørrebrogade (Aarhus Kom),transit_station,56.1679374,10.2073367,452
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJ39Lbbrw_TEYRoijVklzStOo,Kirkegårdsvej (Aarhus Kom),transit_station,56.1667084,10.2135629,457
ChIJm94j5r0_TEYR_Tw_mWGoOck,PureGym Arhus,56.1707725,10.2125349,ChIJA7j4yLo_TEYRE5Eb9BTrLM4,Otte Ruds Gade/Dr. Margrethes Vej (Aarhus Kom),transit_station,56.171228,10.2199548,464
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJ5byOumAVTEYRjgBvWYV_EVU,Hasle Torv/Ryhavevej (Aarhus Kom),transit_station,56.1671525,10.1626857,107
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJ8YZhx2AVTEYRKj78bDC3DBI,Hasle Torv,transit_station,56.1675604,10.16346,126
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJe0krhWAVTEYRkF4qZQAn7v4,Hasle Torv/Viborgvej (Aarhus Kom),transit_station,56.1666863,10.1644754,226
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJuUpXh10VTEYR3SXLmhWcm3M,Ryhavevej/Rymarken (Aarhus Kom),transit_station,56.1666768,10.15784,263
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJ40_igF0VTEYRu0xyx_XHy4Y,Ryhavevej/Rymarken (Aarhus Kom),transit_station,56.1665536,10.1575625,285
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJv-bSQGYVTEYRd5kgcR3i88U,Hasle Ringvej/Viborgvej (Aarhus Kom),transit_station,56.1706389,10.1569284,421
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJ96y51WcVTEYRvx0n2NrpGic,Bispehaven/Rymarken (Aarhus Kom),transit_station,56.16907849999999,10.1546751,446
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJIUc4I2YVTEYRTvt1O3JZqeY,Viborgvej/Hasle Ringvej (Aarhus Kom),transit_station,56.1712298,10.1571556,463
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJ3b4EcGgVTEYRo4LUwpuZXCA,Bispehaven/Rymarken (Aarhus Kom),transit_station,56.1690197,10.1542384,470
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJC3rJ1WcVTEYRQXstcWpmDoY,Bispehaven/Åby Ringvej (Aarhus Kom),transit_station,56.16952069999999,10.154479,474
ChIJL92uNmcVTEYRbYC17Ko7rsU,PureGym Arhus,56.1678543,10.1615077,ChIJC2Nqa2YVTEYR-9Szv9Z0EyE,Viborgvej/Åby Ringvej (Aarhus Kom),transit_station,56.1709194,10.1557611,494
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJo426T7U_TEYR91xZrWjo_nM,Skovbakken Gymnastik Afdeling,transit_station,56.18429219999999,10.2107178,317
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJx6FrWjU-TEYRmcake57ToRY,Kongevellen/Vejlby Ringvej (Aarhus Kom),transit_station,56.1857723,10.2092985,172
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJZ0gqV0o-TEYRwSYhjie6tzg,Frijsenborgvej/Vejlby Ringvej (Aarhus Kom),transit_station,56.1877563,10.214066,227
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJW2MiSDU-TEYRC16iF9IRrik,Kongevellen/Vejlby Ringvej (Aarhus Kom),transit_station,56.18572280000001,10.2079274,228
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJz7cirEs-TEYRlR4U7K5YIfY,Frijsenborgvej/Vejlby Ringvej (Aarhus Kom),transit_station,56.18776210000001,10.2153069,302
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJWxMzl8o_TEYR8ezkhC6xXZs,Risvang (Aarhus Kom),transit_station,56.18336069999999,10.2078209,454
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJmQh06Us-TEYRYiBNkDjv_vY,Veri Center/Vejlby Ringvej (Aarhus Kom)),transit_station,56.1889508,10.2177777,490
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJaWbLkks-TEYRmgcUf7EmntE,Veri Center/Grenåvej (Aarhus Kom),transit_station,56.1884257,10.2181801,493
ChIJD4Aeg0o-TEYRwDUITpO8ODo,PureGym Arhus,56.18714129999999,10.2105756,ChIJ8bL3WEs-TEYRa1XKMUSB9Sk,Asylvej/Grenåvej (Aarhus Kom),transit_station,56.185301,10.2179522,502
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJj75Scuw_TEYRbJCWZKVJYfI,Op Ejendomme I/S v/Peter og Ole Vinkler Simonsen,bus_station,56.15759629999999,10.192628,78
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJw0z_aes_TEYROgYmhZ70B3A,Abf Hjortensgade 16,bus_station,56.158828,10.197382,373
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJj75Scuw_TEYRbJCWZKVJYfI,Op Ejendomme I/S v/Peter og Ole Vinkler Simonsen,transit_station,56.15759629999999,10.192628,78
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJydTLdOw_TEYR6yBW55_qOeU,Den Gamle By (Aarhus Kom),transit_station,56.15787859999999,10.192949,86
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJzyRObew_TEYRnc235RM7yro,Den Gamle By (Aarhus Kom),transit_station,56.157404,10.1927894,99
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJsQ7-Uuk_TEYRDQ2sFldhqL4,Eugen Warmings Vej/Viborgvej (Aarhus Kom),transit_station,56.15851480000001,10.1903442,97
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJx9IQSek_TEYRz4URxjPbRhg,Eugen Warmings Vej/Viborgvej (Aarhus Kom),transit_station,56.1589453,10.1894881,168
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJH5HShuw_TEYR1bEwcg0pjs8,Den Gamle By (Aarhus Kom),transit_station,56.1575964,10.1951944,229
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJC00XYus_TEYRHz9hQoJheRQ,Vesterbrogade (Aarhus Kom),transit_station,56.1579164,10.1964763,305
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJsQ_b7-4_TEYRCSQCK6gTItM,Aarhus Tech/Dollerupvej (Aarhus Kom),transit_station,56.1565211,10.1874328,305
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJ_zQCAe0_TEYRbt_aasnLdqo,Skovgaardsgade/Carl Blochs Gade (Aarhus Kom),transit_station,56.15501870000001,10.1941483,367
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJw0z_aes_TEYROgYmhZ70B3A,Abf Hjortensgade 16,transit_station,56.158828,10.197382,373
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJkzmoqO0_TEYRKDgdMl0rYTA,Skovgaardsgade/Carl Blochs Gade (Aarhus Kom),transit_station,56.15459610000001,10.1932498,391
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJkx_jwug_TEYRxAczI58FsO8,Tage-Hansens Gade/Viborgvej (Aarhus Kom),transit_station,56.15999100000001,10.186348,394
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJz9cgAu8_TEYRxu4zCCL4RIU,Aarhus Tech/Dollerupvej (Aarhus Kom),transit_station,56.1562655,10.1859759,397
ChIJd-SUBuw_TEYRVgPE3uA6t8s,PureGym Arhus,56.157985,10.191576,ChIJrUYSA-s_TEYRZ4O-ypgYfyI,Skt. Marcus Kirkeplads/Langelandsgade (Aarhus Kom),transit_station,56.16039319999999,10.1968109,422
